date,temp,rain,sunshine,insolation,solar,div_solar,cloud_amount,cloud_level,cloud_ceiling,snow,dust_pm25,dust_pm10
2020-10-05 10:00,15.5,0,1,1.81,1125600,1125.6,0,0,0,0,40,2
2020-10-05 11:00,16.7,0,1,2.3,1051200,1051.2,1,1,15,0,41,2
2020-10-05 12:00,17.3,0,1,2.66,902400,902.4,1,1,15,0,33,2
2020-10-05 13:00,17.7,0,1,2.72,814800,814.8,1,1,15,0,37,3
2020-10-05 14:00,17.6,0,0,0,727200,727.2,2,2,15,0,34,2
2020-10-05 15:00,17.8,0,1,1.87,397200,397.2,2,1,15,0,30,2
2020-10-05 16:00,18.1,0,1,1.6,146400,146.4,3,1,17,0,31,4
2020-10-05 17:00,17.5,0,1,0.83,33600,33.6,4,1,17,0,29,5
2020-10-05 18:00,16.4,0,0.5,0.23,0,0,5,3,35,0,24,4
2020-10-05 19:00,15.5,0,0,0,0,0,8,0,0,0,21,2
2020-10-05 20:00,14.4,0,0,0,0,0,8,0,0,0,18,1
2020-10-05 21:00,13.8,0,0,0,0,0,8,0,0,0,20,2
2020-10-05 22:00,13.8,0,0,0,0,0,8,2,75,0,21,2
2020-10-05 23:00,13,0,0,0,0,0,8,8,74,0,22,3
2020-10-06 0:00,12.3,0,0,0,0,0,2,0,0,0,22,3
2020-10-06 1:00,11.6,0,0,0,0,0,0,0,0,0,26,4
2020-10-06 2:00,10.8,0,0,0,0,0,0,0,0,0,22,4
2020-10-06 3:00,10.4,0,0,0,0,0,0,0,0,0,29,11
2020-10-06 4:00,8.3,0,0,0,0,0,0,0,0,0,37,16
2020-10-06 5:00,7.8,0,0,0,0,0,0,0,0,0,45,23
2020-10-06 6:00,8.1,0,0,0,2400,2.4,0,0,0,0,68,42
2020-10-06 7:00,7.9,0,0,0,103200,103.2,0,0,0,0,56,26
2020-10-06 8:00,10.9,0,0.9,0.38,505200,505.2,0,0,0,0,75,28
2020-10-06 9:00,13.5,0,1,1.08,1017600,1017.6,0,0,0,0,30,7
2020-10-06 10:00,15.5,0,1,1.79,1134000,1134,0,0,0,0,31,10
2020-10-06 11:00,16.5,0,1,2.34,1192800,1192.8,0,0,0,0,35,11
2020-10-06 12:00,17.6,0,1,2.66,1095600,1095.6,0,0,0,0,33,9
2020-10-06 13:00,18.6,0,1,2.67,1005600,1005.6,1,0,0,0,33,9
2020-10-06 14:00,19,0,1,2.4,775200,775.2,2,0,0,0,33,9
2020-10-06 15:00,19.3,0,1,2.18,464400,464.4,1,0,0,0,18,4
2020-10-06 16:00,19.4,0,1,1.62,177600,177.6,1,0,0,0,30,8
2020-10-06 17:00,18.3,0,1,0.97,20400,20.4,1,0,0,0,35,9
2020-10-06 18:00,16.3,0,0.7,0.22,0,0,4,0,0,0,31,11
2020-10-06 19:00,15.3,0,0,0,0,0,6,0,0,0,31,8
2020-10-06 20:00,14.6,0,0,0,0,0,6,0,0,0,34,9
2020-10-06 21:00,13.3,0,0,0,0,0,7,0,0,0,34,8
2020-10-06 22:00,12.4,0,0,0,0,0,7,4,74,0,34,7
2020-10-06 23:00,11.8,0,0,0,0,0,8,5,72,0,35,7
2020-10-07 0:00,10.9,0,0,0,0,0,8,0,0,0,33,9
2020-10-07 1:00,10.3,0,0,0,0,0,10,9,65,0,33,9
2020-10-07 2:00,11,0,0,0,0,0,8,8,65,0,34,10
2020-10-07 3:00,10.4,0,0,0,0,0,8,0,0,0,36,10
2020-10-07 4:00,9,0,0,0,0,0,4,0,0,0,35,9
2020-10-07 5:00,9.2,0,0,0,0,0,7,0,0,0,35,10
2020-10-07 6:00,9.5,0,0,0,0,0,7,0,0,0,36,11
2020-10-07 7:00,9.2,0,0,0,103200,103.2,1,0,0,0,34,8
2020-10-07 8:00,12.5,0,0.9,0.43,534000,534,2,0,0,0,30,5
2020-10-07 9:00,15.5,0,1,1.18,1027200,1027.2,3,0,0,0,24,4
2020-10-07 10:00,17.3,0,1,1.81,778800,778.8,2,0,0,0,26,5
2020-10-07 11:00,18,0,0.9,1.9,942000,942,7,0,0,0,21,3
2020-10-07 12:00,19.3,0,0.8,1.87,1087200,1087.2,7,0,0,0,17,2
2020-10-07 13:00,20.5,0,1,2.53,890400,890.4,7,0,0,0,19,2
2020-10-07 14:00,20.5,0,1,2.38,660000,660,7,0,0,0,19,2
2020-10-07 15:00,21.2,0,0.9,1.95,464400,464.4,7,3,40,0,19,2
2020-10-07 16:00,20.3,0,0.5,0.84,154800,154.8,7,7,40,0,20,3
2020-10-07 17:00,19.9,0,0.1,0.42,37200,37.2,7,7,40,0,22,3
2020-10-07 18:00,19.1,0,0.1,0.09,0,0,6,6,40,0,26,5
2020-10-07 19:00,17.7,0,0,0,0,0,7,0,0,0,33,10
2020-10-07 20:00,16,0,0,0,0,0,8,1,18,0,37,12
2020-10-07 21:00,15.6,0,0,0,0,0,0,0,0,0,31,9
2020-10-07 22:00,16.2,0,0,0,0,0,0,0,0,0,31,9
2020-10-07 23:00,14.8,0,0,0,0,0,0,0,0,0,25,8
2020-10-08 0:00,12.7,0,0,0,0,0,0,0,0,0,30,11
2020-10-08 1:00,14.6,0,0,0,0,0,0,0,0,0,23,7
2020-10-08 2:00,14.5,0,0,0,0,0,0,0,0,0,29,9
2020-10-08 3:00,14,0,0,0,0,0,0,0,0,0,31,11
2020-10-08 4:00,13.1,0,0,0,0,0,0,0,0,0,28,12
2020-10-08 5:00,11.9,0,0,0,0,0,0,0,0,0,23,9
2020-10-08 6:00,11.5,0,0,0,1200,1.2,0,0,0,0,18,3
2020-10-08 7:00,13.4,0,0,0,94800,94.8,0,0,0,0,13,1
2020-10-08 8:00,15,0,0.9,0.42,456000,456,0,0,0,0,14,1
2020-10-08 9:00,16.9,0,1,1.14,1015200,1015.2,0,0,0,0,16,1
2020-10-08 10:00,17.9,0,1,1.8,1150800,1150.8,0,0,0,0,18,1
2020-10-08 11:00,19.3,0,1,2.31,1198800,1198.8,0,0,0,0,14,1
2020-10-08 12:00,21.1,0,1,2.58,1059600,1059.6,0,0,0,0,16,1
2020-10-08 13:00,20.8,0,1,2.7,1011600,1011.6,0,0,0,0,15,1
2020-10-08 14:00,22.1,0,1,2.44,782400,782.4,0,0,0,0,13,2
2020-10-08 15:00,22.2,0,1,2.14,474000,474,0,0,0,0,17,3
2020-10-08 16:00,23,0,1,1.53,158400,158.4,0,0,0,0,19,2
2020-10-08 17:00,22.3,0,1,0.92,14400,14.4,0,0,0,0,16,2
2020-10-08 18:00,21.2,0,0.9,0.22,0,0,0,0,0,0,19,3
2020-10-08 19:00,19.8,0,0,0,0,0,0,0,0,0,19,4
2020-10-08 20:00,19,0,0,0,0,0,0,0,0,0,19,4
2020-10-08 21:00,17.4,0,0,0,0,0,0,0,0,0,21,4
2020-10-08 22:00,17,0,0,0,0,0,0,0,0,0,17,2
2020-10-08 23:00,14.6,0,0,0,0,0,1,0,0,0,18,4
2020-10-09 0:00,14.2,0,0,0,0,0,6,0,0,0,22,6
2020-10-09 1:00,14.3,0,0,0,0,0,6,0,0,0,16,4
2020-10-09 2:00,14,0,0,0,0,0,0,0,0,0,22,9
2020-10-09 3:00,13.6,0,0,0,0,0,6,0,0,0,54,33
2020-10-09 4:00,12.9,0,0,0,0,0,4,0,0,0,40,21
2020-10-09 5:00,12.4,0,0,0,0,0,3,0,0,0,19,3
2020-10-09 6:00,10.2,0,0,0,2400,2.4,2,0,0,0,18,3
2020-10-09 7:00,12.6,0,0,0.01,105600,105.6,6,0,0,0,18,2
2020-10-09 8:00,14.8,0,0.8,0.36,402000,402,3,0,0,0,16,1
2020-10-09 9:00,16.8,0,1,1.1,956400,956.4,4,0,0,0,19,1
2020-10-09 10:00,18.3,0,1,1.79,1082400,1082.4,4,0,0,0,18,2
2020-10-09 11:00,19.5,0,1,2.29,1182000,1182,7,0,0,0,21,3
2020-10-09 12:00,20.8,0,1,2.49,1068000,1068,1,0,0,0,22,2
2020-10-09 13:00,21.7,0,1,2.62,994800,994.8,0,0,0,0,22,5
2020-10-09 14:00,22.3,0,1,2.49,760800,760.8,0,0,0,0,21,4
2020-10-09 15:00,22.9,0,1,2.09,385200,385.2,0,0,0,0,21,4
2020-10-09 16:00,23.1,0,1,1.52,163200,163.2,0,0,0,0,24,4
2020-10-09 17:00,22.5,0,1,0.86,15600,15.6,1,0,0,0,22,5
2020-10-09 18:00,21,0,0.7,0.2,0,0,1,0,0,0,23,4
2020-10-09 19:00,19.4,0,0,0,0,0,0,0,0,0,22,4
2020-10-09 20:00,18.3,0,0,0,0,0,4,1,61,0,19,2
2020-10-09 21:00,17.2,0,0,0,0,0,2,0,0,0,19,3
2020-10-09 22:00,16.7,0,0,0,0,0,6,4,63,0,21,4
2020-10-09 23:00,16.4,0,0,0,0,0,5,4,61,0,22,6
2020-10-10 0:00,15.6,0,0,0,0,0,3,0,0,0,26,12
2020-10-10 1:00,14,0,0,0,0,0,3,0,0,0,24,9
2020-10-10 2:00,13.4,0,0,0,0,0,3,0,0,0,28,12
2020-10-10 3:00,13.1,0,0,0,0,0,2,0,0,0,30,12
2020-10-10 4:00,12.5,0,0,0,0,0,0,0,0,0,19,4
2020-10-10 5:00,11.7,0,0,0,0,0,0,0,0,0,18,4
2020-10-10 6:00,10.7,0,0,0,0,0,1,0,0,0,18,3
2020-10-10 7:00,12.6,0,0,0,88800,88.8,2,0,0,0,20,4
2020-10-10 8:00,14.9,0,0.8,0.38,403200,403.2,0,0,0,0,18,3
2020-10-10 9:00,17.3,0,1,1.09,974400,974.4,0,0,0,0,16,2
2020-10-10 10:00,17.8,0,1,1.7,1110000,1110,1,0,0,0,19,4
2020-10-10 11:00,19.3,0,1,2.25,1102800,1102.8,1,0,0,0,21,3
2020-10-10 12:00,20.3,0,1,2.57,1016400,1016.4,7,0,0,0,20,3
2020-10-10 13:00,20,0,1,2.33,656400,656.4,6,0,0,0,23,3
2020-10-10 14:00,20.5,0,1,1.96,477600,477.6,9,0,0,0,21,5
2020-10-10 15:00,21.1,0,0.8,1.66,276000,276,8,0,0,0,24,4
2020-10-10 16:00,20.4,0,0.4,0.91,153600,153.6,9,0,0,0,24,5
2020-10-10 17:00,19.6,0,0.2,0.49,20400,20.4,8,5,38,0,31,8
2020-10-10 18:00,19,0,0,0.1,0,0,7,0,0,0,33,9
2020-10-10 19:00,18.1,0,0,0,0,0,9,9,59,0,31,9
2020-10-10 20:00,16.9,0,0,0,0,0,6,6,70,0,38,13
2020-10-10 21:00,15.1,0,0,0,0,0,4,0,0,0,43,14
2020-10-10 22:00,15.3,0,0,0,0,0,10,6,60,0,45,20
2020-10-10 23:00,14.6,0,0,0,0,0,10,9,53,0,37,15
2020-10-11 0:00,15.9,0,0,0,0,0,7,0,0,0,39,14
2020-10-11 1:00,16.2,0,0,0,0,0,6,4,65,0,44,21
2020-10-11 2:00,14.1,0,0,0,0,0,4,0,0,0,36,19
2020-10-11 3:00,13.5,0,0,0,0,0,2,0,0,0,29,13
2020-10-11 4:00,13.8,0,0,0,0,0,0,0,0,0,23,8
2020-10-11 5:00,13.4,0,0,0,0,0,1,0,0,0,23,8
2020-10-11 6:00,13,0,0,0,1200,1.2,6,0,0,0,33,18
2020-10-11 7:00,13.5,0,0,0,85200,85.2,4,0,0,0,26,9
2020-10-11 8:00,15,0,0.8,0.33,381600,381.6,3,0,0,0,23,8
2020-10-11 9:00,16.3,0,1,1.05,940800,940.8,0,0,0,0,23,7
2020-10-11 10:00,18.1,0,1,1.71,1102800,1102.8,2,0,0,0,19,4
2020-10-11 11:00,19.4,0,1,2.16,858000,858,2,1,35,0,23,3
2020-10-11 12:00,19.6,0,0.9,2.11,390000,390,8,0,0,0,26,5
2020-10-11 13:00,19.9,0,0,1.01,217200,217.2,9,2,15,0,26,5
2020-10-11 14:00,19.8,0,0,0.81,151200,151.2,10,5,15,0,25,6
2020-10-11 15:00,19.9,0,0,0.45,100800,100.8,10,5,15,0,28,7
2020-10-11 16:00,19.5,0,0,0.29,84000,84,10,10,36,0,30,8
2020-10-11 17:00,19,0,0,0.18,31200,31.2,10,10,36,0,34,11
2020-10-11 18:00,18.2,0,0,0,0,0,8,7,38,0,35,13
2020-10-11 19:00,17.1,0,0,0,0,0,8,8,44,0,36,14
2020-10-11 20:00,16.4,0,0,0,0,0,9,0,0,0,41,17
2020-10-11 21:00,15.2,0,0,0,0,0,8,0,0,0,41,19
2020-10-11 22:00,15,0,0,0,0,0,9,1,75,0,42,20
2020-10-11 23:00,14.8,0,0,0,0,0,9,2,75,0,50,25
2020-10-12 0:00,14.1,0,0,0,0,0,8,0,0,0,54,24
2020-10-12 1:00,13.9,0,0,0,0,0,7,1,56,0,60,27
2020-10-12 2:00,13.3,0,0,0,0,0,7,3,41,0,50,23
2020-10-12 3:00,12.7,0,0,0,0,0,7,5,35,0,41,18
2020-10-12 4:00,12.3,0,0,0,0,0,6,4,38,0,46,21
2020-10-12 5:00,12.4,0,0,0,0,0,8,8,38,0,45,20
2020-10-12 6:00,12.6,0,0,0,0,0,9,9,38,0,39,16
2020-10-12 7:00,13.2,0,0,0,13200,13.2,9,9,38,0,44,20
2020-10-12 8:00,14.2,0,0,0.03,248400,248.4,9,9,38,0,57,25
2020-10-12 9:00,15.2,0,0.1,0.31,777600,777.6,2,2,38,0,75,31
2020-10-12 10:00,17.4,0,0.9,1.22,853200,853.2,2,2,38,0,71,28
2020-10-12 11:00,19.1,0,1,2.02,586800,586.8,2,2,38,0,71,28
2020-10-12 12:00,20,0,0.7,1.83,945600,945.6,4,4,15,0,71,28
2020-10-12 13:00,20.6,0,0.9,1.99,692400,692.4,4,0,0,0,40,13
2020-10-12 14:00,20.4,0,1,1.82,554400,554.4,8,0,0,0,47,18
2020-10-12 15:00,20.5,0,1,1.74,350400,350.4,4,4,15,0,58,19
2020-10-12 16:00,19.3,0,1,1.19,153600,153.6,3,0,0,0,48,13
2020-10-12 17:00,18.3,0,0.9,0.64,18000,18,2,0,0,0,48,12
2020-10-12 18:00,17.1,0,0.7,0.16,0,0,0,0,0,0,36,8
2020-10-12 19:00,16.7,0,0,0,0,0,2,0,0,0,31,6
2020-10-12 20:00,14.4,0,0,0,0,0,0,0,0,0,37,6
2020-10-12 21:00,13.5,0,0,0,0,0,0,0,0,0,29,5
2020-10-12 22:00,12.7,0,0,0,0,0,0,0,0,0,29,7
2020-10-12 23:00,12.7,0,0,0,0,0,1,0,0,0,26,3
2020-10-13 0:00,11.6,0,0,0,0,0,0,0,0,0,27,6
2020-10-13 1:00,11.1,0,0,0,0,0,0,0,0,0,34,11
2020-10-13 2:00,10.2,0,0,0,0,0,0,0,0,0,33,13
2020-10-13 3:00,9.7,0,0,0,0,0,0,0,0,0,35,14
2020-10-13 4:00,8.1,0,0,0,0,0,0,0,0,0,35,13
2020-10-13 5:00,7.9,0,0,0,0,0,0,0,0,0,43,14
2020-10-13 6:00,6.2,0,0,0,1200,1.2,0,0,0,0,41,15
2020-10-13 7:00,7.5,0,0,0,75600,75.6,8,0,0,0,53,25
2020-10-13 8:00,9.8,0,0.4,0.29,277200,277.2,8,0,0,0,41,17
2020-10-13 9:00,13.1,0,0.8,0.86,546000,546,8,0,0,0,31,4
2020-10-13 10:00,14.6,0,0.9,1.4,688800,688.8,8,0,0,0,31,6
2020-10-13 11:00,15.3,0,0.8,1.56,679200,679.2,8,4,35,0,26,5
2020-10-13 12:00,16.1,0,0.6,1.71,873600,873.6,7,0,0,0,27,2
2020-10-13 13:00,17.4,0,1,1.99,910800,910.8,8,4,35,0,29,6
2020-10-13 14:00,17.3,0,0.9,2.07,626400,626.4,7,5,35,0,28,6
2020-10-13 15:00,18.1,0,1,1.78,277200,277.2,7,0,0,0,33,6
2020-10-13 16:00,17.6,0,0.5,0.92,145200,145.2,9,0,0,0,34,8
2020-10-13 17:00,17.9,0,0.4,0.55,20400,20.4,7,0,0,0,37,8
2020-10-13 18:00,15.5,0,0.5,0.13,0,0,6,0,0,0,45,12
2020-10-13 19:00,13.4,0,0,0,0,0,1,0,0,0,49,18
2020-10-13 20:00,11.6,0,0,0,0,0,1,0,0,0,65,30
2020-10-13 21:00,11.6,0,0,0,0,0,6,0,0,0,106,61
2020-10-13 22:00,10.6,0,0,0,0,0,2,0,0,0,103,61
2020-10-13 23:00,9.8,0,0,0,0,0,6,0,0,0,91,52
2020-10-14 0:00,9.2,0,0,0,0,0,4,0,0,0,106,63
2020-10-14 1:00,9.7,0,0,0,0,0,0,0,0,0,102,62
2020-10-14 2:00,8.6,0,0,0,0,0,0,0,0,0,87,54
2020-10-14 3:00,8.5,0,0,0,0,0,0,0,0,0,77,46
2020-10-14 4:00,9.7,0,0,0,0,0,7,7,35,0,80,47
2020-10-14 5:00,10.3,0,0,0,0,0,9,7,32,0,68,32
2020-10-14 6:00,10.5,0,0,0,0,0,10,4,15,0,66,30
2020-10-14 7:00,11,0,0,0,60000,60,10,7,15,0,64,28
2020-10-14 8:00,12,0,0,0.13,250800,250.8,9,6,32,0,89,39
2020-10-14 9:00,14.7,0,0.3,0.66,342000,342,8,6,35,0,95,30
2020-10-14 10:00,15.2,0,0.2,0.97,582000,582,10,10,30,0,51,12
2020-10-14 11:00,17.1,0,0.7,1.46,480000,480,9,9,35,0,41,9
2020-10-14 12:00,18.2,0,0.4,1.51,865200,865.2,9,7,35,0,61,10
2020-10-14 13:00,18.7,0,1,2.26,825600,825.6,9,0,0,0,47,11
2020-10-14 14:00,18.7,0,1,2.13,492000,492,7,0,0,0,41,8
2020-10-14 15:00,17.9,0,1,1.72,406800,406.8,7,0,0,0,42,7
2020-10-14 16:00,16.3,0,0.9,1.19,150000,150,6,0,0,0,48,7
2020-10-14 17:00,15.2,0,0.9,0.69,10800,10.8,2,0,0,0,43,6
2020-10-14 18:00,13.8,0,0.5,0.12,0,0,3,0,0,0,33,6
2020-10-14 19:00,11.8,0,0,0,0,0,1,0,0,0,32,5
2020-10-14 20:00,10.8,0,0,0,0,0,4,0,0,0,42,5
2020-10-14 21:00,10.4,0,0,0,0,0,3,0,0,0,49,7
2020-10-14 22:00,9.8,0,0,0,0,0,3,0,0,0,46,7
2020-10-14 23:00,9.1,0,0,0,0,0,7,1,74,0,44,5
2020-10-15 0:00,8.8,0,0,0,0,0,8,0,0,0,41,6
2020-10-15 1:00,8,0,0,0,0,0,8,8,75,0,48,9
2020-10-15 2:00,7.7,0,0,0,0,0,9,9,75,0,42,9
2020-10-15 3:00,6.9,0,0,0,0,0,7,0,0,0,42,6
2020-10-15 4:00,6.9,0,0,0,0,0,8,0,0,0,40,6
2020-10-15 5:00,6.1,0,0,0,0,0,8,0,0,0,35,5
2020-10-15 6:00,6.3,0,0,0,0,0,9,0,0,0,36,6
2020-10-15 7:00,6.8,0,0,0,49200,49.2,8,0,0,0,35,4
2020-10-15 8:00,7.9,0,0,0.16,259200,259.2,9,0,0,0,33,6
2020-10-15 9:00,9.8,0,0,0.51,567600,567.6,10,0,0,0,38,3
2020-10-15 10:00,12.2,0,0.5,1.06,952800,952.8,7,0,0,0,39,5
2020-10-15 11:00,13.6,0,1,2.11,888000,888,6,0,0,0,39,4
2020-10-15 12:00,14.9,0,1,2.47,1048800,1048.8,6,0,0,0,33,4
2020-10-15 13:00,16,0,1,2.41,903600,903.6,4,0,0,0,34,4
2020-10-15 14:00,17.4,0,1,2.34,627600,627.6,6,0,0,0,38,9
2020-10-15 15:00,17.7,0,1,1.83,366000,366,5,0,0,0,65,16
2020-10-15 16:00,17.7,0,0.9,0.99,146400,146.4,6,0,0,0,63,15
2020-10-15 17:00,15.5,0,0.5,0.5,21600,21.6,7,0,0,0,57,17
2020-10-15 18:00,13.4,0,0,0.1,0,0,7,0,0,0,45,13
2020-10-15 19:00,12.5,0,0,0,0,0,8,0,0,0,36,9
2020-10-15 20:00,11.9,0,0,0,0,0,7,0,0,0,38,8
2020-10-15 21:00,11.8,0,0,0,0,0,7,0,0,0,47,16
2020-10-15 22:00,10.8,0,0,0,0,0,7,0,0,0,49,21
2020-10-15 23:00,9.5,0,0,0,0,0,5,0,0,0,46,17
2020-10-16 0:00,8.4,0,0,0,0,0,1,0,0,0,50,19
2020-10-16 1:00,8.4,0,0,0,0,0,0,0,0,0,55,20
2020-10-16 2:00,7.5,0,0,0,0,0,0,0,0,0,87,51
2020-10-16 3:00,6.8,0,0,0,0,0,3,0,0,0,82,46
2020-10-16 4:00,6.8,0,0,0,0,0,6,0,0,0,67,34
2020-10-16 5:00,7.3,0,0,0,0,0,7,0,0,0,52,23
2020-10-16 6:00,7.9,0,0,0,0,0,9,0,0,0,52,19
2020-10-16 7:00,8.7,0,0,0,12000,12,10,0,0,0,53,21
2020-10-16 8:00,9.5,0,0,0.03,105600,105.6,10,0,0,0,61,24
2020-10-16 9:00,11.3,0,0,0.32,229200,229.2,10,0,0,0,74,34
2020-10-16 10:00,14,0,0,0.73,342000,342,10,0,0,0,87,43
2020-10-16 11:00,14.9,0,0,1.01,297600,297.6,10,0,0,0,87,42
2020-10-16 12:00,15.6,0,0,1.01,165600,165.6,10,10,27,0,62,21
2020-10-16 13:00,15.6,0,0,0.73,266400,266.4,10,10,28,0,68,20
2020-10-16 14:00,16.1,0,0,0.65,210000,210,10,10,26,0,50,14
2020-10-16 15:00,15.7,0,0,0.66,211200,211.2,10,10,32,0,37,9
2020-10-16 16:00,15.6,0,0,0.62,76800,76.8,10,10,38,0,43,12
2020-10-16 17:00,15.1,0,0,0.3,1200,1.2,10,5,36,0,47,12
2020-10-16 18:00,14.4,0,0,0,0,0,10,7,33,0,55,19
2020-10-16 19:00,12.7,0,0,0,0,0,10,3,28,0,53,18
2020-10-16 20:00,12,0,0,0,0,0,8,1,34,0,45,18
2020-10-16 21:00,11.7,0,0,0,0,0,7,0,0,0,74,34
2020-10-16 22:00,10.2,0,0,0,0,0,3,0,0,0,91,50
2020-10-16 23:00,9.5,0,0,0,0,0,3,0,0,0,108,61
2020-10-17 0:00,9.5,0,0,0,0,0,5,5,0,0,87,45
2020-10-17 1:00,9.6,0,0,0,0,0,7,1,15,0,81,47
2020-10-17 2:00,9.9,0,0,0,0,0,8,7,16,0,79,46
2020-10-17 3:00,9.8,0,0,0,0,0,7,7,15,0,51,22
2020-10-17 4:00,10,0.3,0,0,0,0,7,7,20,0,54,28
2020-10-17 5:00,9.6,0,0,0,0,0,3,3,20,0,49,22
2020-10-17 6:00,9.1,0,0,0,0,0,2,2,20,0,51,22
2020-10-17 7:00,8.7,0,0,0,75600,75.6,0,0,0,0,60,29
2020-10-17 8:00,10.1,0,0.7,0.24,276000,276,0,0,0,0,55,27
2020-10-17 9:00,13.7,0,1,0.91,943200,943.2,0,0,0,0,43,19
2020-10-17 10:00,14.7,0,1,1.52,1087200,1087.2,1,1,7,0,34,10
2020-10-17 11:00,16,0,1,2.08,1148400,1148.4,1,1,7,0,33,13
2020-10-17 12:00,16.9,0,1,2.42,1112400,1112.4,1,1,7,0,42,16
2020-10-17 13:00,17.9,0,1,2.51,985200,985.2,0,0,0,0,58,22
2020-10-17 14:00,18,0,1,2.21,764400,764.4,0,0,0,0,45,13
2020-10-17 15:00,17.9,0,1,1.82,444000,444,0,0,0,0,37,9
2020-10-17 16:00,18.2,0,1,1.39,139200,139.2,0,0,0,0,34,10
2020-10-17 17:00,17.3,0,1,0.76,9600,9.6,0,0,0,0,32,8
2020-10-17 18:00,14.5,0,0.6,0.12,0,0,0,0,0,0,25,5
2020-10-17 19:00,12.6,0,0,0,0,0,0,0,0,0,33,8
2020-10-17 20:00,11.1,0,0,0,0,0,0,0,0,0,35,11
2020-10-17 21:00,9.8,0,0,0,0,0,0,0,0,0,34,13
2020-10-17 22:00,9.9,0,0,0,0,0,0,0,0,0,42,20
2020-10-17 23:00,10.8,0,0,0,0,0,0,0,0,0,52,23
2020-10-18 0:00,7.9,0,0,0,0,0,0,0,0,0,50,25
2020-10-18 1:00,7.7,0,0,0,0,0,0,0,0,0,57,30
2020-10-18 2:00,7.3,0,0,0,0,0,0,0,0,0,77,48
2020-10-18 3:00,6.9,0,0,0,0,0,0,0,0,0,76,47
2020-10-18 4:00,6.6,0,0,0,0,0,0,0,0,0,63,34
2020-10-18 5:00,6.6,0,0,0,0,0,0,0,0,0,58,32
2020-10-18 6:00,6.4,0,0,0,0,0,0,0,0,0,45,22
2020-10-18 7:00,6.2,0,0,0,70800,70.8,0,0,0,0,51,25
2020-10-18 8:00,8.7,0,0.8,0.26,254400,254.4,0,0,0,0,39,16
2020-10-18 9:00,11.9,0,1,0.83,939600,939.6,0,0,0,0,38,16
2020-10-18 10:00,14.1,0,1,1.61,1096800,1096.8,0,0,0,0,43,17
2020-10-18 11:00,16.3,0,1,2.07,1137600,1137.6,0,0,0,0,41,17
2020-10-18 12:00,17.9,0,1,2.37,747600,747.6,1,1,7,0,36,11
2020-10-18 13:00,18.7,0,1,2.33,480000,480,2,2,15,0,37,9
2020-10-18 14:00,18.4,0,1,2.14,516000,516,5,5,14,0,32,10
2020-10-18 15:00,18.6,0,0.7,0.96,338400,338.4,3,3,14,0,27,5
2020-10-18 16:00,18.5,0,0.9,1.08,139200,139.2,2,2,14,0,29,5
2020-10-18 17:00,17.6,0,1,0.7,10800,10.8,0,0,0,0,27,6
2020-10-18 18:00,16.1,0,0.5,0.11,0,0,0,0,0,0,30,10
2020-10-18 19:00,13.8,0,0,0,0,0,0,0,0,0,57,24
2020-10-18 20:00,13.4,0,0,0,0,0,0,0,0,0,47,20
2020-10-18 21:00,12.4,0,0,0,0,0,0,0,0,0,49,24
2020-10-18 22:00,11,0,0,0,0,0,0,0,0,0,74,41
2020-10-18 23:00,10.5,0,0,0,0,0,0,0,0,0,68,32
2020-10-19 0:00,10.7,0,0,0,0,0,0,0,0,0,54,24
2020-10-19 1:00,10.4,0,0,0,0,0,1,0,0,0,46,21
2020-10-19 2:00,10.3,0,0,0,0,0,0,0,0,0,40,15
2020-10-19 3:00,8.8,0,0,0,0,0,0,0,0,0,39,15
2020-10-19 4:00,7.8,0,0,0,0,0,0,0,0,0,45,19
2020-10-19 5:00,8.1,0,0,0,0,0,0,0,0,0,55,26
2020-10-19 6:00,8.4,0,0,0,0,0,0,0,0,0,48,21
2020-10-19 7:00,8.7,0,0,0,73200,73.2,0,0,0,0,48,19
2020-10-19 8:00,10.3,0,0.5,0.21,267600,267.6,0,0,0,0,51,22
2020-10-19 9:00,13.8,0,1,0.78,786000,786,0,0,0,0,64,30
2020-10-19 10:00,15.4,0,1,1.44,963600,963.6,0,0,0,0,69,27
2020-10-19 11:00,17.2,0,1,1.96,1020000,1020,0,0,0,0,70,26
2020-10-19 12:00,18.6,0,1,2.28,944400,944.4,0,0,0,0,70,25
2020-10-19 13:00,19.7,0,1,2.29,852000,852,0,0,0,0,74,28
2020-10-19 14:00,20.5,0,1,2.13,568800,568.8,1,1,13,0,88,32
2020-10-19 15:00,20.5,0,1,1.71,375600,375.6,2,2,13,0,92,35
2020-10-19 16:00,19.7,0,1,1.14,141600,141.6,1,1,13,0,93,35
2020-10-19 17:00,18.2,0,1,0.53,16800,16.8,0,0,0,0,93,34
2020-10-19 18:00,16.5,0,0,0.07,0,0,0,0,0,0,97,39
2020-10-19 19:00,15.2,0,0,0,0,0,0,0,0,0,107,48
2020-10-19 20:00,14.3,0,0,0,0,0,0,0,0,0,117,54
2020-10-19 21:00,13.8,0,0,0,0,0,0,0,0,0,108,52
2020-10-19 22:00,12.5,0,0,0,0,0,0,0,0,0,139,78
2020-10-19 23:00,11.9,0,0,0,0,0,0,0,0,0,157,92
2020-10-20 0:00,11.3,0,0,0,0,0,0,0,0,0,157,96
2020-10-20 1:00,11.1,0,0,0,0,0,2,0,0,0,131,76
2020-10-20 2:00,11,0,0,0,0,0,7,0,0,0,131,71
